type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data
24;0000B827EBDCE0CD;10;5;-99;20;5;SF7BW125;2025-07-03 17:03:15;{"RSSI": -99, "SNR": 5, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-97;20;5;SF7BW125;2025-07-03 17:03:31;{"RSSI": -97, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;5;-99;20;5;SF7BW125;2025-07-03 17:03:46;{"RSSI": -99, "SNR": 5, "TC": 24.5}
24;0000B827EBDCE0CD;10;5;-100;20;5;SF7BW125;2025-07-03 17:04:01;{"RSSI": -100, "SNR": 5, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-98;20;5;SF7BW125;2025-07-03 17:04:16;{"RSSI": -98, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-99;20;5;SF7BW125;2025-07-03 17:04:32;{"RSSI": -99, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;5;-100;20;5;SF7BW125;2025-07-03 17:04:47;{"RSSI": -100, "SNR": 5, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-96;20;5;SF7BW125;2025-07-03 17:05:02;{"RSSI": -96, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-96;20;5;SF7BW125;2025-07-03 17:05:17;{"RSSI": -96, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-97;20;5;SF7BW125;2025-07-03 17:05:32;{"RSSI": -97, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-95;20;5;SF7BW125;2025-07-03 17:05:48;{"RSSI": -95, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-97;20;5;SF7BW125;2025-07-03 17:06:03;{"RSSI": -97, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-96;20;5;SF7BW125;2025-07-03 17:06:18;{"RSSI": -96, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-97;20;5;SF7BW125;2025-07-03 17:06:33;{"RSSI": -97, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;5;-99;20;5;SF7BW125;2025-07-03 17:06:48;{"RSSI": -99, "SNR": 5, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-97;20;5;SF7BW125;2025-07-03 17:07:04;{"RSSI": -97, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-96;20;5;SF7BW125;2025-07-03 17:07:19;{"RSSI": -96, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-96;20;5;SF7BW125;2025-07-03 17:07:34;{"RSSI": -96, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-99;20;5;SF7BW125;2025-07-03 17:07:49;{"RSSI": -99, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-99;20;5;SF7BW125;2025-07-03 17:08:05;{"RSSI": -99, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;5;-99;20;5;SF7BW125;2025-07-03 17:08:20;{"RSSI": -99, "SNR": 5, "TC": 24.5}
24;0000B827EBDCE0CD;10;5;-99;20;5;SF7BW125;2025-07-03 17:08:35;{"RSSI": -99, "SNR": 5, "TC": 24.5}
24;0000B827EBDCE0CD;10;5;-100;20;5;SF7BW125;2025-07-03 17:08:50;{"RSSI": -100, "SNR": 5, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-97;20;5;SF7BW125;2025-07-03 17:09:05;{"RSSI": -97, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-97;20;5;SF7BW125;2025-07-03 17:09:21;{"RSSI": -97, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-95;20;5;SF7BW125;2025-07-03 17:09:36;{"RSSI": -95, "SNR": 6, "TC": 24.5}
24;0000B827EBDCE0CD;10;6;-95;20;5;SF7BW125;2025-07-03 17:09:51;{"RSSI": -95, "SNR": 6, "TC": 24.5}
