type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:49:27;{"RSSI": -62, "SNR": 5, "TC": 26.01}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:49:42;{"RSSI": -63, "SNR": 5, "TC": 28.3}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:49:57;{"RSSI": -62, "SNR": 5, "TC": 25.56}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:50:13;{"RSSI": -62, "SNR": 5, "TC": 21.89}
24;0000B827EBDCE0CD;20;6;-62;20;5;SF7BW125;2025-07-07 14:50:28;{"RSSI": -62, "SNR": 6, "TC": 25.79}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:50:44;{"RSSI": -63, "SNR": 5, "TC": 28.05}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:50:59;{"RSSI": -63, "SNR": 5, "TC": 28.97}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:51:14;{"RSSI": -62, "SNR": 5, "TC": 26.19}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:51:30;{"RSSI": -62, "SNR": 5, "TC": 23.22}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:51:45;{"RSSI": -63, "SNR": 5, "TC": 27.6}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:52:00;{"RSSI": -63, "SNR": 5, "TC": 21.26}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:52:16;{"RSSI": -62, "SNR": 5, "TC": 20.05}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 14:52:31;{"RSSI": -63, "SNR": 6, "TC": 22.7}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:52:46;{"RSSI": -63, "SNR": 5, "TC": 20.94}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:53:02;{"RSSI": -62, "SNR": 5, "TC": 26.44}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:53:17;{"RSSI": -63, "SNR": 5, "TC": 27.34}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 14:53:32;{"RSSI": -63, "SNR": 6, "TC": 28.94}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 14:53:48;{"RSSI": -63, "SNR": 6, "TC": 27.37}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:54:03;{"RSSI": -63, "SNR": 5, "TC": 21.89}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:54:19;{"RSSI": -63, "SNR": 5, "TC": 28.59}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:54:34;{"RSSI": -62, "SNR": 5, "TC": 27.46}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:54:49;{"RSSI": -63, "SNR": 5, "TC": 24.17}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:55:05;{"RSSI": -63, "SNR": 5, "TC": 28.38}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:55:20;{"RSSI": -62, "SNR": 5, "TC": 22.85}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 14:55:35;{"RSSI": -63, "SNR": 6, "TC": 21.85}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:55:51;{"RSSI": -63, "SNR": 5, "TC": 24.2}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:56:06;{"RSSI": -63, "SNR": 5, "TC": 25.68}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:56:21;{"RSSI": -63, "SNR": 5, "TC": 21.14}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 14:56:37;{"RSSI": -63, "SNR": 6, "TC": 26.34}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:56:52;{"RSSI": -63, "SNR": 5, "TC": 27.11}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:57:07;{"RSSI": -63, "SNR": 5, "TC": 26.52}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:57:23;{"RSSI": -63, "SNR": 5, "TC": 23.95}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:57:38;{"RSSI": -63, "SNR": 5, "TC": 28.95}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:57:54;{"RSSI": -63, "SNR": 5, "TC": 26.14}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:58:09;{"RSSI": -63, "SNR": 5, "TC": 27.32}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:58:24;{"RSSI": -63, "SNR": 5, "TC": 25.96}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:58:40;{"RSSI": -63, "SNR": 5, "TC": 23.46}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:58:55;{"RSSI": -63, "SNR": 5, "TC": 28.1}
24;0000B827EBDCE0CD;20;5;-64;20;5;SF7BW125;2025-07-07 14:59:10;{"RSSI": -64, "SNR": 5, "TC": 28.11}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:59:26;{"RSSI": -63, "SNR": 5, "TC": 20.77}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 14:59:41;{"RSSI": -63, "SNR": 5, "TC": 27.25}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 14:59:56;{"RSSI": -62, "SNR": 5, "TC": 24.68}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:00:12;{"RSSI": -63, "SNR": 5, "TC": 25.76}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:00:27;{"RSSI": -63, "SNR": 6, "TC": 23.38}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:00:42;{"RSSI": -63, "SNR": 5, "TC": 24.3}
24;0000B827EBDCE0CD;20;6;-62;20;5;SF7BW125;2025-07-07 15:00:58;{"RSSI": -62, "SNR": 6, "TC": 23.01}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:01:13;{"RSSI": -63, "SNR": 5, "TC": 24.6}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:01:29;{"RSSI": -63, "SNR": 5, "TC": 25.84}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:01:44;{"RSSI": -63, "SNR": 5, "TC": 28.88}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:01:59;{"RSSI": -63, "SNR": 5, "TC": 21.14}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 15:02:15;{"RSSI": -62, "SNR": 5, "TC": 21.69}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:02:30;{"RSSI": -63, "SNR": 5, "TC": 25.54}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:02:45;{"RSSI": -63, "SNR": 5, "TC": 23.05}
24;0000B827EBDCE0CD;20;6;-64;20;5;SF7BW125;2025-07-07 15:03:01;{"RSSI": -64, "SNR": 6, "TC": 20.02}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:03:16;{"RSSI": -63, "SNR": 5, "TC": 25.07}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 15:03:31;{"RSSI": -62, "SNR": 5, "TC": 20.3}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:03:47;{"RSSI": -63, "SNR": 5, "TC": 26.37}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 15:04:02;{"RSSI": -62, "SNR": 5, "TC": 26.96}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:04:17;{"RSSI": -63, "SNR": 5, "TC": 20.48}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:04:33;{"RSSI": -63, "SNR": 5, "TC": 20.3}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:04:48;{"RSSI": -63, "SNR": 5, "TC": 23.13}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:05:04;{"RSSI": -63, "SNR": 5, "TC": 25.75}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:05:19;{"RSSI": -63, "SNR": 5, "TC": 22.79}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:05:34;{"RSSI": -63, "SNR": 5, "TC": 27.22}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:05:50;{"RSSI": -63, "SNR": 5, "TC": 21.6}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:06:05;{"RSSI": -63, "SNR": 5, "TC": 26.45}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 15:06:20;{"RSSI": -62, "SNR": 5, "TC": 23.25}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:06:36;{"RSSI": -63, "SNR": 6, "TC": 28.55}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:06:51;{"RSSI": -63, "SNR": 5, "TC": 25.96}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:07:06;{"RSSI": -63, "SNR": 5, "TC": 23.04}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 15:07:22;{"RSSI": -62, "SNR": 5, "TC": 28.5}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 15:07:37;{"RSSI": -62, "SNR": 5, "TC": 27.12}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:07:52;{"RSSI": -63, "SNR": 5, "TC": 24.96}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:08:08;{"RSSI": -63, "SNR": 5, "TC": 25.8}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:08:23;{"RSSI": -63, "SNR": 5, "TC": 24.64}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:08:39;{"RSSI": -63, "SNR": 5, "TC": 25.98}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:08:54;{"RSSI": -63, "SNR": 5, "TC": 23.29}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:09:09;{"RSSI": -63, "SNR": 5, "TC": 23.82}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:09:25;{"RSSI": -63, "SNR": 6, "TC": 25.06}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:09:40;{"RSSI": -63, "SNR": 6, "TC": 22.21}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:09:55;{"RSSI": -63, "SNR": 5, "TC": 26.76}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:10:11;{"RSSI": -63, "SNR": 5, "TC": 28.23}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:10:26;{"RSSI": -63, "SNR": 5, "TC": 27.65}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:10:41;{"RSSI": -63, "SNR": 5, "TC": 26.44}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:10:57;{"RSSI": -63, "SNR": 5, "TC": 22.85}
24;0000B827EBDCE0CD;20;7;-63;20;5;SF7BW125;2025-07-07 15:11:12;{"RSSI": -63, "SNR": 7, "TC": 27.97}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:11:27;{"RSSI": -63, "SNR": 5, "TC": 26.32}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:11:43;{"RSSI": -63, "SNR": 5, "TC": 22.76}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:11:58;{"RSSI": -63, "SNR": 5, "TC": 22.65}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:12:13;{"RSSI": -63, "SNR": 6, "TC": 25.11}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:12:29;{"RSSI": -63, "SNR": 5, "TC": 25.13}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:12:44;{"RSSI": -63, "SNR": 5, "TC": 26.37}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:13:00;{"RSSI": -63, "SNR": 6, "TC": 22.9}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:13:15;{"RSSI": -63, "SNR": 5, "TC": 24.62}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:13:30;{"RSSI": -63, "SNR": 5, "TC": 24.96}
24;0000B827EBDCE0CD;20;5;-64;20;5;SF7BW125;2025-07-07 15:13:46;{"RSSI": -64, "SNR": 5, "TC": 20.87}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:14:01;{"RSSI": -63, "SNR": 5, "TC": 26.72}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:14:16;{"RSSI": -63, "SNR": 5, "TC": 20.04}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:14:32;{"RSSI": -63, "SNR": 6, "TC": 20.0}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:14:47;{"RSSI": -63, "SNR": 5, "TC": 21.6}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:15:02;{"RSSI": -63, "SNR": 5, "TC": 24.46}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:15:18;{"RSSI": -63, "SNR": 5, "TC": 22.29}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:15:33;{"RSSI": -63, "SNR": 5, "TC": 20.45}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:15:48;{"RSSI": -63, "SNR": 5, "TC": 27.37}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:16:04;{"RSSI": -63, "SNR": 5, "TC": 26.26}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:16:19;{"RSSI": -63, "SNR": 5, "TC": 21.56}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 15:16:35;{"RSSI": -62, "SNR": 5, "TC": 22.13}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:16:50;{"RSSI": -63, "SNR": 5, "TC": 28.6}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:17:05;{"RSSI": -63, "SNR": 5, "TC": 20.18}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:17:21;{"RSSI": -63, "SNR": 5, "TC": 23.85}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:17:36;{"RSSI": -63, "SNR": 5, "TC": 20.14}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:17:51;{"RSSI": -63, "SNR": 5, "TC": 25.02}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:18:07;{"RSSI": -63, "SNR": 6, "TC": 27.43}
24;0000B827EBDCE0CD;20;5;-62;20;5;SF7BW125;2025-07-07 15:18:22;{"RSSI": -62, "SNR": 5, "TC": 27.67}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:18:37;{"RSSI": -63, "SNR": 5, "TC": 23.69}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:18:53;{"RSSI": -63, "SNR": 5, "TC": 26.03}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:19:08;{"RSSI": -63, "SNR": 5, "TC": 20.03}
24;0000B827EBDCE0CD;20;6;-63;20;5;SF7BW125;2025-07-07 15:19:23;{"RSSI": -63, "SNR": 6, "TC": 20.85}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:19:39;{"RSSI": -63, "SNR": 5, "TC": 22.59}
24;0000B827EBDCE0CD;20;5;-63;20;5;SF7BW125;2025-07-07 15:19:54;{"RSSI": -63, "SNR": 5, "TC": 20.29}
