type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 00:36:39;{"RSSI": -75, "SNR": 6, "TC": 25.07}
24;0000B827EB24A52C;20;7;-75;20;5;SF7BW125;2025-07-04 00:36:54;{"RSSI": -75, "SNR": 7, "TC": 20.3}
24;0000B827EB24A52C;20;5;-75;20;5;SF7BW125;2025-07-04 00:37:10;{"RSSI": -75, "SNR": 5, "TC": 26.37}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 00:37:25;{"RSSI": -77, "SNR": 6, "TC": 26.96}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 00:37:40;{"RSSI": -77, "SNR": 6, "TC": 20.48}
24;0000B827EB24A52C;20;6;-78;20;5;SF7BW125;2025-07-04 00:37:55;{"RSSI": -78, "SNR": 6, "TC": 20.3}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 00:38:11;{"RSSI": -77, "SNR": 6, "TC": 23.13}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 00:38:26;{"RSSI": -75, "SNR": 6, "TC": 25.75}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 00:38:41;{"RSSI": -77, "SNR": 6, "TC": 22.79}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 00:38:57;{"RSSI": -77, "SNR": 6, "TC": 27.22}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:39:12;{"RSSI": -74, "SNR": 6, "TC": 21.6}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 00:39:27;{"RSSI": -77, "SNR": 6, "TC": 26.45}
24;0000B827EB24A52C;20;6;-78;20;5;SF7BW125;2025-07-04 00:39:43;{"RSSI": -78, "SNR": 6, "TC": 23.25}
24;0000B827EB24A52C;20;6;-78;20;5;SF7BW125;2025-07-04 00:40:00;{"RSSI": -78, "SNR": 6, "TC": 28.55}
24;0000B827EB24A52C;20;6;-78;20;5;SF7BW125;2025-07-04 00:40:15;{"RSSI": -78, "SNR": 6, "TC": 25.96}
24;0000B827EB24A52C;20;6;-78;20;5;SF7BW125;2025-07-04 00:40:30;{"RSSI": -78, "SNR": 6, "TC": 23.04}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:40:46;{"RSSI": -74, "SNR": 6, "TC": 28.5}
24;0000B827EB24A52C;20;6;-80;20;5;SF7BW125;2025-07-04 00:41:01;{"RSSI": -80, "SNR": 6, "TC": 27.12}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:41:18;{"RSSI": -74, "SNR": 6, "TC": 24.96}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 00:41:34;{"RSSI": -75, "SNR": 6, "TC": 25.8}
24;0000B827EB24A52C;20;6;-78;20;5;SF7BW125;2025-07-04 00:41:49;{"RSSI": -78, "SNR": 6, "TC": 24.64}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 00:42:04;{"RSSI": -75, "SNR": 6, "TC": 25.98}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:42:20;{"RSSI": -74, "SNR": 6, "TC": 23.29}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:42:37;{"RSSI": -74, "SNR": 6, "TC": 23.82}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 00:42:52;{"RSSI": -75, "SNR": 6, "TC": 25.06}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:43:08;{"RSSI": -74, "SNR": 6, "TC": 22.21}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:43:23;{"RSSI": -71, "SNR": 6, "TC": 26.76}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:43:38;{"RSSI": -74, "SNR": 6, "TC": 28.23}
24;0000B827EB24A52C;20;6;-83;20;5;SF7BW125;2025-07-04 00:43:54;{"RSSI": -83, "SNR": 6, "TC": 27.65}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 00:44:09;{"RSSI": -72, "SNR": 6, "TC": 26.44}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-04 00:44:24;{"RSSI": -74, "SNR": 7, "TC": 22.85}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 00:44:40;{"RSSI": -77, "SNR": 6, "TC": 27.97}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-04 00:44:55;{"RSSI": -74, "SNR": 7, "TC": 26.32}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:45:10;{"RSSI": -70, "SNR": 6, "TC": 22.76}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 00:45:26;{"RSSI": -75, "SNR": 6, "TC": 22.65}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 00:45:41;{"RSSI": -72, "SNR": 6, "TC": 25.11}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:45:58;{"RSSI": -70, "SNR": 6, "TC": 25.13}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:46:14;{"RSSI": -71, "SNR": 6, "TC": 26.37}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:46:29;{"RSSI": -70, "SNR": 6, "TC": 22.9}
24;0000B827EB24A52C;20;5;-75;20;5;SF7BW125;2025-07-04 00:46:44;{"RSSI": -75, "SNR": 5, "TC": 24.62}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:47:00;{"RSSI": -70, "SNR": 6, "TC": 24.96}
24;0000B827EB24A52C;20;6;-68;20;5;SF7BW125;2025-07-04 00:47:32;{"RSSI": -68, "SNR": 6, "TC": 26.72}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:47:48;{"RSSI": -70, "SNR": 6, "TC": 20.04}
24;0000B827EB24A52C;20;5;-75;20;5;SF7BW125;2025-07-04 00:48:03;{"RSSI": -75, "SNR": 5, "TC": 20.0}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:48:18;{"RSSI": -71, "SNR": 6, "TC": 21.6}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:48:34;{"RSSI": -71, "SNR": 6, "TC": 24.46}
24;0000B827EB24A52C;20;7;-70;20;5;SF7BW125;2025-07-04 00:48:49;{"RSSI": -70, "SNR": 7, "TC": 22.29}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 00:49:04;{"RSSI": -69, "SNR": 6, "TC": 20.45}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:49:20;{"RSSI": -71, "SNR": 6, "TC": 27.37}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:49:35;{"RSSI": -71, "SNR": 6, "TC": 26.26}
24;0000B827EB24A52C;20;5;-72;20;5;SF7BW125;2025-07-04 00:49:50;{"RSSI": -72, "SNR": 5, "TC": 21.56}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 00:50:06;{"RSSI": -69, "SNR": 6, "TC": 22.13}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:50:21;{"RSSI": -71, "SNR": 6, "TC": 28.6}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:50:37;{"RSSI": -71, "SNR": 6, "TC": 20.18}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:50:52;{"RSSI": -70, "SNR": 6, "TC": 23.85}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:51:07;{"RSSI": -71, "SNR": 6, "TC": 20.14}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:51:23;{"RSSI": -74, "SNR": 6, "TC": 25.02}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:51:38;{"RSSI": -74, "SNR": 6, "TC": 27.43}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:51:53;{"RSSI": -71, "SNR": 6, "TC": 27.67}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 00:52:09;{"RSSI": -72, "SNR": 6, "TC": 23.69}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-04 00:52:24;{"RSSI": -73, "SNR": 6, "TC": 26.03}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:52:39;{"RSSI": -74, "SNR": 6, "TC": 20.03}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:52:55;{"RSSI": -74, "SNR": 6, "TC": 20.85}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:53:10;{"RSSI": -74, "SNR": 6, "TC": 22.59}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 00:53:27;{"RSSI": -69, "SNR": 6, "TC": 20.29}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 00:53:43;{"RSSI": -72, "SNR": 6, "TC": 25.31}
24;0000B827EB24A52C;20;5;-72;20;5;SF7BW125;2025-07-04 00:53:58;{"RSSI": -72, "SNR": 5, "TC": 20.03}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:54:13;{"RSSI": -71, "SNR": 6, "TC": 26.2}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 00:54:29;{"RSSI": -72, "SNR": 6, "TC": 23.3}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-04 00:54:46;{"RSSI": -73, "SNR": 6, "TC": 27.03}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 00:55:01;{"RSSI": -72, "SNR": 6, "TC": 25.2}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:55:17;{"RSSI": -74, "SNR": 6, "TC": 23.57}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-04 00:55:32;{"RSSI": -73, "SNR": 6, "TC": 25.76}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:55:47;{"RSSI": -70, "SNR": 6, "TC": 21.34}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-04 00:56:03;{"RSSI": -74, "SNR": 7, "TC": 25.79}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:56:18;{"RSSI": -74, "SNR": 6, "TC": 28.73}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 00:56:33;{"RSSI": -74, "SNR": 6, "TC": 21.42}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-04 00:56:49;{"RSSI": -74, "SNR": 7, "TC": 28.7}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-04 00:57:04;{"RSSI": -74, "SNR": 7, "TC": 20.79}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 00:57:20;{"RSSI": -75, "SNR": 6, "TC": 21.7}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:57:35;{"RSSI": -71, "SNR": 6, "TC": 26.22}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 00:57:50;{"RSSI": -72, "SNR": 6, "TC": 25.7}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:58:07;{"RSSI": -71, "SNR": 6, "TC": 23.18}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:58:23;{"RSSI": -71, "SNR": 6, "TC": 23.98}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:58:38;{"RSSI": -71, "SNR": 6, "TC": 26.2}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:58:54;{"RSSI": -71, "SNR": 6, "TC": 28.23}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:59:09;{"RSSI": -70, "SNR": 6, "TC": 23.57}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:59:24;{"RSSI": -70, "SNR": 6, "TC": 23.7}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 00:59:40;{"RSSI": -71, "SNR": 6, "TC": 26.6}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 00:59:55;{"RSSI": -70, "SNR": 6, "TC": 28.51}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:00:10;{"RSSI": -70, "SNR": 6, "TC": 28.03}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:00:26;{"RSSI": -70, "SNR": 6, "TC": 23.01}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 01:00:41;{"RSSI": -71, "SNR": 6, "TC": 28.79}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 01:00:56;{"RSSI": -72, "SNR": 6, "TC": 24.73}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 01:01:12;{"RSSI": -74, "SNR": 6, "TC": 25.12}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:01:27;{"RSSI": -70, "SNR": 6, "TC": 25.25}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 01:01:42;{"RSSI": -77, "SNR": 6, "TC": 25.82}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-04 01:01:58;{"RSSI": -77, "SNR": 6, "TC": 24.17}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:02:13;{"RSSI": -70, "SNR": 6, "TC": 24.5}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:02:28;{"RSSI": -70, "SNR": 6, "TC": 26.95}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 01:02:44;{"RSSI": -75, "SNR": 6, "TC": 24.11}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-04 01:02:59;{"RSSI": -73, "SNR": 6, "TC": 23.65}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 01:03:15;{"RSSI": -74, "SNR": 6, "TC": 25.93}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-04 01:03:30;{"RSSI": -75, "SNR": 6, "TC": 20.64}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-04 01:03:45;{"RSSI": -74, "SNR": 6, "TC": 22.42}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-04 01:04:00;{"RSSI": -73, "SNR": 6, "TC": 25.52}
24;0000B827EB24A52C;20;6;-82;20;5;SF7BW125;2025-07-04 01:04:16;{"RSSI": -82, "SNR": 6, "TC": 28.4}
24;0000B827EB24A52C;20;6;-80;20;5;SF7BW125;2025-07-04 01:04:31;{"RSSI": -80, "SNR": 6, "TC": 25.0}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 01:04:46;{"RSSI": -71, "SNR": 6, "TC": 28.27}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 01:05:02;{"RSSI": -71, "SNR": 6, "TC": 22.87}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 01:05:17;{"RSSI": -71, "SNR": 6, "TC": 28.25}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:05:32;{"RSSI": -70, "SNR": 6, "TC": 22.17}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-04 01:05:48;{"RSSI": -71, "SNR": 6, "TC": 22.42}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:06:03;{"RSSI": -70, "SNR": 6, "TC": 26.73}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:06:18;{"RSSI": -70, "SNR": 6, "TC": 22.72}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-04 01:06:34;{"RSSI": -72, "SNR": 6, "TC": 28.11}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:06:49;{"RSSI": -70, "SNR": 6, "TC": 25.54}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:07:04;{"RSSI": -69, "SNR": 6, "TC": 21.29}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:07:20;{"RSSI": -69, "SNR": 6, "TC": 24.88}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:07:35;{"RSSI": -70, "SNR": 6, "TC": 27.55}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:07:50;{"RSSI": -70, "SNR": 6, "TC": 24.6}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:08:06;{"RSSI": -70, "SNR": 6, "TC": 26.92}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:08:21;{"RSSI": -70, "SNR": 6, "TC": 23.15}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:08:37;{"RSSI": -70, "SNR": 6, "TC": 27.67}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:08:52;{"RSSI": -70, "SNR": 6, "TC": 26.38}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:09:07;{"RSSI": -70, "SNR": 6, "TC": 25.01}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:09:23;{"RSSI": -70, "SNR": 6, "TC": 20.15}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:09:38;{"RSSI": -69, "SNR": 6, "TC": 25.7}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:09:53;{"RSSI": -69, "SNR": 6, "TC": 24.7}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:10:09;{"RSSI": -69, "SNR": 6, "TC": 25.45}
24;0000B827EB24A52C;20;7;-70;20;5;SF7BW125;2025-07-04 01:10:24;{"RSSI": -70, "SNR": 7, "TC": 23.39}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:10:39;{"RSSI": -69, "SNR": 6, "TC": 25.53}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:10:55;{"RSSI": -69, "SNR": 6, "TC": 25.5}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:11:10;{"RSSI": -69, "SNR": 6, "TC": 27.62}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:11:25;{"RSSI": -69, "SNR": 6, "TC": 24.32}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:11:41;{"RSSI": -70, "SNR": 6, "TC": 27.27}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:11:56;{"RSSI": -69, "SNR": 6, "TC": 28.3}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:12:12;{"RSSI": -69, "SNR": 6, "TC": 21.15}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:12:27;{"RSSI": -69, "SNR": 6, "TC": 25.14}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:12:42;{"RSSI": -70, "SNR": 6, "TC": 20.01}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:12:58;{"RSSI": -70, "SNR": 6, "TC": 27.61}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:13:13;{"RSSI": -70, "SNR": 6, "TC": 27.23}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:13:28;{"RSSI": -70, "SNR": 6, "TC": 26.36}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:13:44;{"RSSI": -70, "SNR": 6, "TC": 26.14}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:13:59;{"RSSI": -70, "SNR": 6, "TC": 24.15}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:14:14;{"RSSI": -70, "SNR": 6, "TC": 25.72}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:14:30;{"RSSI": -70, "SNR": 6, "TC": 24.2}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:14:45;{"RSSI": -70, "SNR": 6, "TC": 26.69}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:15:00;{"RSSI": -70, "SNR": 6, "TC": 22.27}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:15:16;{"RSSI": -70, "SNR": 6, "TC": 23.28}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:15:31;{"RSSI": -70, "SNR": 6, "TC": 25.84}
24;0000B827EB24A52C;20;5;-70;20;5;SF7BW125;2025-07-04 01:15:46;{"RSSI": -70, "SNR": 5, "TC": 25.48}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:16:02;{"RSSI": -70, "SNR": 6, "TC": 22.45}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:16:17;{"RSSI": -70, "SNR": 6, "TC": 23.65}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:16:34;{"RSSI": -70, "SNR": 6, "TC": 26.2}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:16:50;{"RSSI": -70, "SNR": 6, "TC": 21.9}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:17:05;{"RSSI": -70, "SNR": 6, "TC": 23.57}
24;0000B827EB24A52C;20;7;-69;20;5;SF7BW125;2025-07-04 01:17:20;{"RSSI": -69, "SNR": 7, "TC": 26.44}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:17:36;{"RSSI": -69, "SNR": 6, "TC": 21.18}
24;0000B827EB24A52C;20;7;-69;20;5;SF7BW125;2025-07-04 01:17:51;{"RSSI": -69, "SNR": 7, "TC": 27.25}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:18:24;{"RSSI": -70, "SNR": 6, "TC": 28.13}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:18:39;{"RSSI": -70, "SNR": 6, "TC": 20.18}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:18:54;{"RSSI": -69, "SNR": 6, "TC": 27.29}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:19:10;{"RSSI": -70, "SNR": 6, "TC": 20.27}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:19:27;{"RSSI": -70, "SNR": 6, "TC": 26.54}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:19:42;{"RSSI": -69, "SNR": 6, "TC": 24.95}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-04 01:19:58;{"RSSI": -70, "SNR": 6, "TC": 23.82}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:20:13;{"RSSI": -69, "SNR": 6, "TC": 25.64}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:20:30;{"RSSI": -69, "SNR": 6, "TC": 27.52}
24;0000B827EB24A52C;20;6;-69;20;5;SF7BW125;2025-07-04 01:20:46;{"RSSI": -69, "SNR": 6, "TC": 23.76}
24;0000B827EB24A52C;20;5;-69;20;5;SF7BW125;2025-07-04 01:21:01;{"RSSI": -69, "SNR": 5, "TC": 24.75}
