type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:17:04;{"RSSI": -75, "SNR": 6, "TC": 23.31}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:17:19;{"RSSI": -75, "SNR": 6, "TC": 28.8}
255;0000B827EB24A52C;0;0;0;23;5;SF12BW125;2025-07-06 18:17:27;{"RSSI": 0, "SNR": 0, "DEF": "MIN-SF7-BW125-T20-START"}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:17:35;{"RSSI": -73, "SNR": 6, "TC": 20.46}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:17:50;{"RSSI": -73, "SNR": 6, "TC": 20.14}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 18:18:06;{"RSSI": -74, "SNR": 7, "TC": 24.61}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:18:21;{"RSSI": -74, "SNR": 6, "TC": 26.26}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:18:36;{"RSSI": -73, "SNR": 6, "TC": 23.62}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:18:52;{"RSSI": -73, "SNR": 6, "TC": 25.59}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:19:07;{"RSSI": -74, "SNR": 6, "TC": 20.35}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:19:22;{"RSSI": -74, "SNR": 6, "TC": 20.22}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:19:38;{"RSSI": -73, "SNR": 6, "TC": 21.59}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:19:53;{"RSSI": -73, "SNR": 6, "TC": 21.64}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:20:08;{"RSSI": -73, "SNR": 6, "TC": 27.45}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:20:24;{"RSSI": -74, "SNR": 6, "TC": 25.2}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:20:39;{"RSSI": -75, "SNR": 6, "TC": 23.51}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 18:20:55;{"RSSI": -74, "SNR": 7, "TC": 28.43}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:21:09;{"RSSI": -74, "SNR": 6, "TC": 25.98}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:21:25;{"RSSI": -74, "SNR": 6, "TC": 21.61}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:21:40;{"RSSI": -74, "SNR": 6, "TC": 20.54}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:21:55;{"RSSI": -73, "SNR": 6, "TC": 26.94}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:22:11;{"RSSI": -73, "SNR": 6, "TC": 22.72}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:22:26;{"RSSI": -73, "SNR": 6, "TC": 20.01}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:22:41;{"RSSI": -74, "SNR": 6, "TC": 28.57}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:22:57;{"RSSI": -73, "SNR": 6, "TC": 23.9}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:23:12;{"RSSI": -73, "SNR": 6, "TC": 23.8}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:23:45;{"RSSI": -74, "SNR": 6, "TC": 26.89}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:24:00;{"RSSI": -74, "SNR": 6, "TC": 24.54}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:24:15;{"RSSI": -73, "SNR": 6, "TC": 20.39}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:24:31;{"RSSI": -73, "SNR": 6, "TC": 21.6}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:24:46;{"RSSI": -73, "SNR": 6, "TC": 22.81}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:25:02;{"RSSI": -73, "SNR": 6, "TC": 24.64}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:25:17;{"RSSI": -74, "SNR": 6, "TC": 21.14}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:25:49;{"RSSI": -74, "SNR": 6, "TC": 27.25}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:26:05;{"RSSI": -74, "SNR": 6, "TC": 24.86}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:26:20;{"RSSI": -75, "SNR": 6, "TC": 26.45}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:26:35;{"RSSI": -73, "SNR": 6, "TC": 22.93}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:26:51;{"RSSI": -73, "SNR": 6, "TC": 28.8}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:27:06;{"RSSI": -73, "SNR": 6, "TC": 25.95}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:27:22;{"RSSI": -74, "SNR": 6, "TC": 28.65}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:27:37;{"RSSI": -73, "SNR": 6, "TC": 24.61}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:27:52;{"RSSI": -74, "SNR": 6, "TC": 27.59}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:28:08;{"RSSI": -73, "SNR": 6, "TC": 20.19}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:28:23;{"RSSI": -74, "SNR": 6, "TC": 26.92}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:28:38;{"RSSI": -74, "SNR": 6, "TC": 22.8}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:28:56;{"RSSI": -73, "SNR": 6, "TC": 21.04}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:29:11;{"RSSI": -74, "SNR": 6, "TC": 24.18}
24;0000B827EB24A52C;20;7;-73;20;5;SF7BW125;2025-07-06 18:29:26;{"RSSI": -73, "SNR": 7, "TC": 25.62}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 18:29:42;{"RSSI": -74, "SNR": 7, "TC": 20.37}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:29:57;{"RSSI": -73, "SNR": 6, "TC": 27.32}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:30:12;{"RSSI": -73, "SNR": 6, "TC": 24.36}
24;0000B827EB24A52C;20;7;-73;20;5;SF7BW125;2025-07-06 18:30:28;{"RSSI": -73, "SNR": 7, "TC": 27.95}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:30:43;{"RSSI": -73, "SNR": 6, "TC": 25.09}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:30:58;{"RSSI": -74, "SNR": 6, "TC": 20.17}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 18:31:14;{"RSSI": -74, "SNR": 7, "TC": 26.36}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:31:29;{"RSSI": -73, "SNR": 6, "TC": 24.38}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:31:44;{"RSSI": -73, "SNR": 6, "TC": 28.13}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:32:00;{"RSSI": -74, "SNR": 6, "TC": 27.68}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:32:15;{"RSSI": -74, "SNR": 6, "TC": 22.84}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:32:32;{"RSSI": -74, "SNR": 6, "TC": 26.75}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:32:48;{"RSSI": -74, "SNR": 6, "TC": 26.12}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:33:03;{"RSSI": -74, "SNR": 6, "TC": 23.59}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:33:18;{"RSSI": -73, "SNR": 6, "TC": 26.47}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:33:34;{"RSSI": -74, "SNR": 6, "TC": 24.31}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:33:49;{"RSSI": -74, "SNR": 6, "TC": 27.05}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:34:05;{"RSSI": -73, "SNR": 6, "TC": 23.1}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:34:20;{"RSSI": -73, "SNR": 6, "TC": 21.75}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:34:35;{"RSSI": -73, "SNR": 6, "TC": 20.07}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:34:51;{"RSSI": -74, "SNR": 6, "TC": 26.06}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:35:06;{"RSSI": -74, "SNR": 6, "TC": 25.56}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:35:21;{"RSSI": -75, "SNR": 6, "TC": 21.06}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:35:37;{"RSSI": -73, "SNR": 6, "TC": 25.1}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:35:52;{"RSSI": -73, "SNR": 6, "TC": 28.36}
24;0000B827EB24A52C;20;7;-73;20;5;SF7BW125;2025-07-06 18:36:07;{"RSSI": -73, "SNR": 7, "TC": 21.37}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 18:36:23;{"RSSI": -74, "SNR": 7, "TC": 22.14}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:36:38;{"RSSI": -75, "SNR": 6, "TC": 22.71}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:36:53;{"RSSI": -74, "SNR": 6, "TC": 23.43}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:37:09;{"RSSI": -73, "SNR": 6, "TC": 22.38}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:37:24;{"RSSI": -74, "SNR": 6, "TC": 27.26}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:37:39;{"RSSI": -73, "SNR": 6, "TC": 23.85}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:37:55;{"RSSI": -72, "SNR": 6, "TC": 26.79}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:38:10;{"RSSI": -73, "SNR": 6, "TC": 24.55}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:38:26;{"RSSI": -74, "SNR": 6, "TC": 26.88}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:38:41;{"RSSI": -74, "SNR": 6, "TC": 27.64}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:38:56;{"RSSI": -74, "SNR": 6, "TC": 28.51}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:39:29;{"RSSI": -74, "SNR": 6, "TC": 20.44}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:39:44;{"RSSI": -77, "SNR": 6, "TC": 27.03}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:40:00;{"RSSI": -77, "SNR": 6, "TC": 21.39}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:40:15;{"RSSI": -74, "SNR": 6, "TC": 25.53}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:40:30;{"RSSI": -74, "SNR": 6, "TC": 25.52}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:40:46;{"RSSI": -75, "SNR": 6, "TC": 21.68}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:41:01;{"RSSI": -75, "SNR": 6, "TC": 23.87}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:41:16;{"RSSI": -75, "SNR": 6, "TC": 24.62}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:41:32;{"RSSI": -77, "SNR": 6, "TC": 21.95}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:41:47;{"RSSI": -75, "SNR": 6, "TC": 26.63}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:42:02;{"RSSI": -75, "SNR": 6, "TC": 26.45}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:42:18;{"RSSI": -75, "SNR": 6, "TC": 21.09}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:42:33;{"RSSI": -75, "SNR": 6, "TC": 27.78}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:42:48;{"RSSI": -75, "SNR": 6, "TC": 27.3}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:43:04;{"RSSI": -77, "SNR": 6, "TC": 24.11}
24;0000B827EB24A52C;20;6;-81;20;5;SF7BW125;2025-07-06 18:43:19;{"RSSI": -81, "SNR": 6, "TC": 27.6}
24;0000B827EB24A52C;20;6;-82;20;5;SF7BW125;2025-07-06 18:43:35;{"RSSI": -82, "SNR": 6, "TC": 25.96}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:44:07;{"RSSI": -75, "SNR": 6, "TC": 20.44}
24;0000B827EB24A52C;20;5;-78;20;5;SF7BW125;2025-07-06 18:44:23;{"RSSI": -78, "SNR": 5, "TC": 24.84}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:44:38;{"RSSI": -77, "SNR": 6, "TC": 21.79}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:44:53;{"RSSI": -77, "SNR": 6, "TC": 23.78}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:45:09;{"RSSI": -73, "SNR": 6, "TC": 26.09}
24;0000B827EB24A52C;20;7;-73;20;5;SF7BW125;2025-07-06 18:45:24;{"RSSI": -73, "SNR": 7, "TC": 27.65}
24;0000B827EB24A52C;20;6;-78;20;5;SF7BW125;2025-07-06 18:45:39;{"RSSI": -78, "SNR": 6, "TC": 20.36}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:45:55;{"RSSI": -75, "SNR": 6, "TC": 21.26}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:46:10;{"RSSI": -77, "SNR": 6, "TC": 23.36}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:46:25;{"RSSI": -75, "SNR": 6, "TC": 26.52}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:46:41;{"RSSI": -75, "SNR": 6, "TC": 27.67}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:46:56;{"RSSI": -75, "SNR": 6, "TC": 26.36}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:47:11;{"RSSI": -75, "SNR": 6, "TC": 22.14}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:47:27;{"RSSI": -75, "SNR": 6, "TC": 21.98}
24;0000B827EB24A52C;20;6;-78;20;5;SF7BW125;2025-07-06 18:47:42;{"RSSI": -78, "SNR": 6, "TC": 23.12}
24;0000B827EB24A52C;20;5;-77;20;5;SF7BW125;2025-07-06 18:47:58;{"RSSI": -77, "SNR": 5, "TC": 23.36}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:48:13;{"RSSI": -75, "SNR": 6, "TC": 21.1}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:48:28;{"RSSI": -75, "SNR": 6, "TC": 22.54}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:48:44;{"RSSI": -75, "SNR": 6, "TC": 23.22}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:48:59;{"RSSI": -72, "SNR": 6, "TC": 22.72}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 18:49:14;{"RSSI": -74, "SNR": 7, "TC": 23.56}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:49:30;{"RSSI": -74, "SNR": 6, "TC": 20.15}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-06 18:49:45;{"RSSI": -70, "SNR": 6, "TC": 23.7}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-06 18:50:00;{"RSSI": -71, "SNR": 6, "TC": 21.76}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:50:16;{"RSSI": -73, "SNR": 6, "TC": 23.06}
24;0000B827EB24A52C;20;5;-72;20;5;SF7BW125;2025-07-06 18:50:31;{"RSSI": -72, "SNR": 5, "TC": 24.75}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:50:46;{"RSSI": -73, "SNR": 6, "TC": 26.92}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:51:02;{"RSSI": -74, "SNR": 6, "TC": 26.62}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:51:17;{"RSSI": -77, "SNR": 6, "TC": 22.29}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:51:33;{"RSSI": -72, "SNR": 6, "TC": 28.36}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:51:48;{"RSSI": -73, "SNR": 6, "TC": 28.14}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:52:03;{"RSSI": -72, "SNR": 6, "TC": 20.75}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:52:19;{"RSSI": -72, "SNR": 6, "TC": 28.07}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:52:34;{"RSSI": -72, "SNR": 6, "TC": 23.09}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:52:49;{"RSSI": -73, "SNR": 6, "TC": 27.77}
24;0000B827EB24A52C;20;5;-72;20;5;SF7BW125;2025-07-06 18:53:05;{"RSSI": -72, "SNR": 5, "TC": 22.23}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:53:20;{"RSSI": -72, "SNR": 6, "TC": 21.19}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:53:35;{"RSSI": -74, "SNR": 6, "TC": 22.44}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:53:51;{"RSSI": -74, "SNR": 6, "TC": 25.14}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 18:54:06;{"RSSI": -74, "SNR": 7, "TC": 22.54}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:54:21;{"RSSI": -73, "SNR": 6, "TC": 20.67}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:54:37;{"RSSI": -74, "SNR": 6, "TC": 23.47}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:54:52;{"RSSI": -73, "SNR": 6, "TC": 28.7}
24;0000B827EB24A52C;20;6;-77;20;5;SF7BW125;2025-07-06 18:55:07;{"RSSI": -77, "SNR": 6, "TC": 28.12}
24;0000B827EB24A52C;20;4;-72;20;5;SF7BW125;2025-07-06 18:55:23;{"RSSI": -72, "SNR": 4, "TC": 20.4}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:55:38;{"RSSI": -73, "SNR": 6, "TC": 21.03}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:55:54;{"RSSI": -74, "SNR": 6, "TC": 28.62}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:56:09;{"RSSI": -73, "SNR": 6, "TC": 25.07}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:56:24;{"RSSI": -74, "SNR": 6, "TC": 23.76}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:56:40;{"RSSI": -73, "SNR": 6, "TC": 26.67}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 18:56:55;{"RSSI": -75, "SNR": 6, "TC": 28.68}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:57:10;{"RSSI": -74, "SNR": 6, "TC": 22.51}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:57:26;{"RSSI": -73, "SNR": 6, "TC": 24.48}
24;0000B827EB24A52C;20;7;-73;20;5;SF7BW125;2025-07-06 18:57:41;{"RSSI": -73, "SNR": 7, "TC": 20.23}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:57:56;{"RSSI": -73, "SNR": 6, "TC": 22.64}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:58:12;{"RSSI": -72, "SNR": 6, "TC": 22.29}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:58:27;{"RSSI": -73, "SNR": 6, "TC": 20.72}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:58:42;{"RSSI": -73, "SNR": 6, "TC": 24.27}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 18:58:58;{"RSSI": -72, "SNR": 6, "TC": 25.87}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 18:59:13;{"RSSI": -73, "SNR": 6, "TC": 22.29}
24;0000B827EB24A52C;20;7;-73;20;5;SF7BW125;2025-07-06 18:59:29;{"RSSI": -73, "SNR": 7, "TC": 26.56}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 18:59:44;{"RSSI": -74, "SNR": 6, "TC": 26.59}
24;0000B827EB24A52C;20;7;-73;20;5;SF7BW125;2025-07-06 18:59:59;{"RSSI": -73, "SNR": 7, "TC": 24.79}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 19:00:15;{"RSSI": -73, "SNR": 6, "TC": 20.77}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 19:00:30;{"RSSI": -73, "SNR": 6, "TC": 28.01}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 19:00:45;{"RSSI": -73, "SNR": 6, "TC": 20.31}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 19:01:01;{"RSSI": -73, "SNR": 6, "TC": 22.62}
24;0000B827EB24A52C;20;6;-75;20;5;SF7BW125;2025-07-06 19:01:16;{"RSSI": -75, "SNR": 6, "TC": 24.79}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 19:01:31;{"RSSI": -74, "SNR": 7, "TC": 22.0}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 19:01:47;{"RSSI": -74, "SNR": 7, "TC": 26.3}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 19:02:02;{"RSSI": -72, "SNR": 6, "TC": 24.18}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 19:02:17;{"RSSI": -73, "SNR": 6, "TC": 27.1}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 19:02:33;{"RSSI": -72, "SNR": 6, "TC": 23.19}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 19:02:48;{"RSSI": -73, "SNR": 6, "TC": 20.92}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-06 19:03:03;{"RSSI": -71, "SNR": 6, "TC": 25.76}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 19:03:19;{"RSSI": -72, "SNR": 6, "TC": 22.36}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 19:03:34;{"RSSI": -74, "SNR": 6, "TC": 20.65}
24;0000B827EB24A52C;20;6;-73;20;5;SF7BW125;2025-07-06 19:03:50;{"RSSI": -73, "SNR": 6, "TC": 25.26}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 19:04:05;{"RSSI": -74, "SNR": 7, "TC": 23.77}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 19:04:20;{"RSSI": -74, "SNR": 6, "TC": 27.85}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 19:04:36;{"RSSI": -74, "SNR": 6, "TC": 22.04}
24;0000B827EB24A52C;20;6;-74;20;5;SF7BW125;2025-07-06 19:04:51;{"RSSI": -74, "SNR": 6, "TC": 23.05}
24;0000B827EB24A52C;20;5;-72;20;5;SF7BW125;2025-07-06 19:05:06;{"RSSI": -72, "SNR": 5, "TC": 23.18}
24;0000B827EB24A52C;20;7;-74;20;5;SF7BW125;2025-07-06 19:05:22;{"RSSI": -74, "SNR": 7, "TC": 23.8}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-06 19:05:37;{"RSSI": -71, "SNR": 6, "TC": 23.32}
24;0000B827EB24A52C;20;6;-70;20;5;SF7BW125;2025-07-06 19:05:52;{"RSSI": -70, "SNR": 6, "TC": 27.8}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-06 19:06:08;{"RSSI": -71, "SNR": 6, "TC": 20.62}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-06 19:06:23;{"RSSI": -71, "SNR": 6, "TC": 27.19}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-06 19:06:38;{"RSSI": -71, "SNR": 6, "TC": 23.79}
24;0000B827EB24A52C;20;6;-71;20;5;SF7BW125;2025-07-06 19:06:54;{"RSSI": -71, "SNR": 6, "TC": 24.85}
24;0000B827EB24A52C;20;6;-72;20;5;SF7BW125;2025-07-06 19:07:09;{"RSSI": -72, "SNR": 6, "TC": 24.81}
